sub,repetition,direction,hue,chroma,lightness,shape,group,observation,block,trial
10,0,30,120,15,90,triangle,hard,546,3,38
10,0,90,85,15,90,triangle,hard,549,3,39
10,0,-30,95,15,90,cross,hard,557,3,40
10,0,-30,90,15,90,triangle,hard,560,3,41
10,0,5,60,15,90,fleur,hard,563,3,42
10,0,5,85,15,90,fleur,hard,565,3,43
10,0,0,120,15,90,fleur,hard,566,3,44
10,0,-90,95,15,90,triangle,hard,570,3,45
10,0,5,60,15,90,circle,hard,578,3,46
10,0,-30,90,15,90,fleur,hard,579,3,47
10,0,-30,0,15,90,fleur,hard,585,3,48
10,1,-5,90,15,90,cross,hard,2,4,0
10,1,-30,180,15,90,cross,hard,7,4,1
10,1,0,60,15,90,fleur,hard,9,4,2
10,1,0,85,15,90,triangle,hard,16,4,3
10,1,-30,0,15,90,fleur,hard,17,4,4
10,1,5,0,15,90,circle,hard,19,4,5
10,1,90,85,15,90,circle,hard,20,4,6
10,1,30,60,15,90,circle,hard,21,4,7
10,1,5,60,15,90,fleur,hard,26,4,8
10,1,0,120,15,90,cross,hard,27,4,9
10,1,-30,60,15,90,circle,hard,28,4,10
10,1,90,0,15,90,fleur,hard,29,4,11
10,1,-30,180,15,90,circle,hard,34,4,12
10,1,90,90,15,90,fleur,hard,37,4,13
10,1,-90,120,15,90,fleur,hard,38,4,14
10,1,30,95,15,90,fleur,hard,39,4,15
10,1,90,85,15,90,triangle,hard,42,4,16
10,1,-5,85,15,90,circle,hard,44,4,17
10,1,-30,180,15,90,triangle,hard,46,4,18
10,1,5,60,15,90,triangle,hard,48,4,19
10,1,90,60,15,90,triangle,hard,50,4,20
10,1,90,90,15,90,cross,hard,52,4,21
10,1,-90,0,15,90,circle,hard,53,4,22
10,1,30,85,15,90,triangle,hard,56,4,23
10,1,5,120,15,90,circle,hard,57,4,24
10,1,0,60,15,90,triangle,hard,58,4,25
10,1,-30,120,15,90,triangle,hard,59,4,26
10,1,-90,0,15,90,triangle,hard,62,4,27
10,1,0,120,15,90,triangle,hard,63,4,28
10,1,5,120,15,90,fleur,hard,65,4,29
10,1,30,85,15,90,circle,hard,66,4,30
10,1,30,180,15,90,triangle,hard,71,4,31
10,1,0,120,15,90,circle,hard,72,4,32
10,1,-5,0,15,90,triangle,hard,73,4,33
10,1,-30,95,15,90,circle,hard,75,4,34
10,1,-5,0,15,90,fleur,hard,80,4,35
10,1,-30,90,15,90,circle,hard,81,4,36
10,1,-30,95,15,90,fleur,hard,102,4,37
10,1,30,90,15,90,cross,hard,114,4,38
10,1,-5,90,15,90,triangle,hard,118,4,39
10,1,5,0,15,90,cross,hard,120,4,40
10,1,-30,120,15,90,fleur,hard,121,4,41
10,1,-5,120,15,90,cross,hard,126,4,42
10,1,0,95,15,90,circle,hard,134,4,43
10,1,-90,180,15,90,cross,hard,135,4,44
10,1,90,95,15,90,circle,hard,137,4,45
10,1,-30,85,15,90,fleur,hard,142,4,46
10,1,-30,120,15,90,circle,hard,143,4,47
10,1,-90,60,15,90,cross,hard,146,4,48
10,1,-5,0,15,90,cross,hard,147,5,0
10,1,90,95,15,90,cross,hard,160,5,1
10,1,5,90,15,90,triangle,hard,163,5,2
10,1,-30,0,15,90,triangle,hard,164,5,3
10,1,0,95,15,90,fleur,hard,165,5,4
10,1,-30,90,15,90,fleur,hard,169,5,5
10,1,-5,60,15,90,fleur,hard,173,5,6
10,1,90,120,15,90,cross,hard,174,5,7
10,1,90,60,15,90,fleur,hard,178,5,8
10,1,30,60,15,90,fleur,hard,183,5,9
10,1,5,90,15,90,fleur,hard,184,5,10
10,1,-30,60,15,90,fleur,hard,185,5,11
10,1,-5,0,15,90,circle,hard,187,5,12
10,1,-90,90,15,90,cross,hard,190,5,13
10,1,30,0,15,90,cross,hard,193,5,14
10,1,-90,120,15,90,circle,hard,195,5,15
10,1,-90,0,15,90,fleur,hard,196,5,16
10,1,30,90,15,90,fleur,hard,198,5,17
10,1,5,60,15,90,circle,hard,202,5,18
10,1,0,60,15,90,cross,hard,203,5,19
10,1,-30,95,15,90,triangle,hard,211,5,20
10,1,30,120,15,90,circle,hard,212,5,21
10,1,-5,60,15,90,triangle,hard,219,5,22
10,1,90,90,15,90,circle,hard,220,5,23
10,1,5,95,15,90,fleur,hard,224,5,24
10,1,0,180,15,90,triangle,hard,229,5,25
10,1,-5,180,15,90,cross,hard,236,5,26
10,1,90,0,15,90,cross,hard,238,5,27
10,1,0,85,15,90,fleur,hard,240,5,28
10,1,0,180,15,90,cross,hard,242,5,29
10,1,-5,95,15,90,fleur,hard,246,5,30
10,1,-30,95,15,90,cross,hard,247,5,31
10,1,30,90,15,90,triangle,hard,251,5,32
10,1,-30,60,15,90,cross,hard,261,5,33
10,1,-5,85,15,90,cross,hard,262,5,34
10,1,-90,95,15,90,fleur,hard,265,5,35
10,1,0,0,15,90,cross,hard,268,5,36
10,1,30,60,15,90,triangle,hard,271,5,37
10,1,-5,95,15,90,triangle,hard,274,5,38
10,1,90,180,15,90,circle,hard,278,5,39
10,1,-5,90,15,90,fleur,hard,284,5,40
10,1,30,120,15,90,cross,hard,289,5,41
10,1,90,95,15,90,triangle,hard,291,5,42
10,1,-90,60,15,90,circle,hard,297,5,43
10,1,-90,120,15,90,cross,hard,298,5,44
10,1,90,120,15,90,triangle,hard,300,5,45
10,1,-90,90,15,90,circle,hard,303,5,46
10,1,-5,95,15,90,cross,hard,305,5,47
10,1,90,60,15,90,cross,hard,306,5,48
10,1,-90,90,15,90,fleur,hard,311,6,0
10,1,-5,180,15,90,triangle,hard,312,6,1
10,1,-90,85,15,90,triangle,hard,313,6,2
10,1,90,95,15,90,fleur,hard,315,6,3
10,1,-30,60,15,90,triangle,hard,316,6,4
10,1,30,180,15,90,cross,hard,325,6,5
10,1,0,180,15,90,circle,hard,327,6,6
10,1,-5,90,15,90,circle,hard,329,6,7
10,1,0,180,15,90,fleur,hard,331,6,8
10,1,5,85,15,90,fleur,hard,335,6,9
10,1,30,85,15,90,fleur,hard,359,6,10
10,1,-30,85,15,90,triangle,hard,361,6,11
10,1,0,95,15,90,cross,hard,362,6,12
10,1,30,120,15,90,triangle,hard,368,6,13
10,1,-90,60,15,90,fleur,hard,370,6,14
10,1,-30,180,15,90,fleur,hard,372,6,15
10,1,-5,60,15,90,circle,hard,378,6,16
10,1,5,120,15,90,cross,hard,385,6,17
10,1,-90,180,15,90,fleur,hard,389,6,18
10,1,90,180,15,90,fleur,hard,392,6,19
10,1,0,85,15,90,circle,hard,396,6,20
10,1,30,120,15,90,fleur,hard,397,6,21
10,1,-5,60,15,90,cross,hard,399,6,22
10,1,-5,85,15,90,triangle,hard,404,6,23
10,1,-90,85,15,90,fleur,hard,405,6,24
10,1,0,85,15,90,cross,hard,406,6,25
10,1,30,85,15,90,cross,hard,408,6,26
10,1,30,95,15,90,circle,hard,409,6,27
10,1,90,90,15,90,triangle,hard,412,6,28
10,1,5,180,15,90,fleur,hard,413,6,29
10,1,90,60,15,90,circle,hard,416,6,30
10,1,30,0,15,90,fleur,hard,417,6,31
10,1,0,90,15,90,fleur,hard,420,6,32
10,1,-30,85,15,90,cross,hard,428,6,33
10,1,5,180,15,90,circle,hard,430,6,34
10,1,30,0,15,90,circle,hard,434,6,35
10,1,-90,180,15,90,triangle,hard,435,6,36
10,1,0,120,15,90,fleur,hard,436,6,37
10,1,-90,180,15,90,circle,hard,440,6,38
10,1,90,180,15,90,triangle,hard,441,6,39
10,1,30,0,15,90,triangle,hard,443,6,40
10,1,90,0,15,90,circle,hard,444,6,41
10,1,5,85,15,90,circle,hard,451,6,42
10,1,-30,120,15,90,cross,hard,452,6,43
10,1,-90,60,15,90,triangle,hard,453,6,44
10,1,5,85,15,90,triangle,hard,454,6,45
10,1,90,120,15,90,circle,hard,455,6,46
10,1,-90,85,15,90,circle,hard,458,6,47
10,1,-5,95,15,90,circle,hard,460,6,48
10,1,0,95,15,90,triangle,hard,462,7,0
10,1,-90,85,15,90,cross,hard,464,7,1
10,1,90,85,15,90,cross,hard,465,7,2
10,1,5,85,15,90,cross,hard,472,7,3
10,1,0,90,15,90,circle,hard,475,7,4
10,1,-30,0,15,90,cross,hard,476,7,5
10,1,5,90,15,90,cross,hard,478,7,6
10,1,30,180,15,90,circle,hard,481,7,7
10,1,5,0,15,90,triangle,hard,482,7,8
10,1,0,60,15,90,circle,hard,484,7,9
10,1,0,90,15,90,triangle,hard,486,7,10
10,1,5,180,15,90,triangle,hard,488,7,11
10,1,-90,0,15,90,cross,hard,489,7,12
10,1,-90,95,15,90,cross,hard,490,7,13
10,1,-5,180,15,90,circle,hard,494,7,14
10,1,-90,95,15,90,triangle,hard,495,7,15
10,1,5,95,15,90,cross,hard,500,7,16
10,1,-90,90,15,90,triangle,hard,503,7,17
10,1,-5,120,15,90,triangle,hard,504,7,18
10,1,0,0,15,90,circle,hard,506,7,19
10,1,-90,95,15,90,circle,hard,507,7,20
10,1,-30,90,15,90,cross,hard,511,7,21
10,1,-30,85,15,90,circle,hard,515,7,22
10,1,5,95,15,90,circle,hard,517,7,23
10,1,90,0,15,90,triangle,hard,524,7,24
10,1,5,60,15,90,cross,hard,530,7,25
10,1,-5,120,15,90,fleur,hard,534,7,26
10,1,5,120,15,90,triangle,hard,535,7,27
10,1,30,60,15,90,cross,hard,536,7,28
10,1,30,90,15,90,circle,hard,538,7,29
10,1,30,95,15,90,triangle,hard,539,7,30
10,1,-5,180,15,90,fleur,hard,540,7,31
10,1,90,180,15,90,cross,hard,543,7,32
10,1,5,95,15,90,triangle,hard,547,7,33
10,1,0,0,15,90,triangle,hard,548,7,34
10,1,5,90,15,90,circle,hard,552,7,35
10,1,0,90,15,90,cross,hard,553,7,36
10,1,5,0,15,90,fleur,hard,555,7,37
10,1,30,95,15,90,cross,hard,556,7,38
10,1,-5,85,15,90,fleur,hard,558,7,39
10,1,5,180,15,90,cross,hard,559,7,40
10,1,30,180,15,90,fleur,hard,564,7,41
10,1,-30,90,15,90,triangle,hard,569,7,42
10,1,-5,120,15,90,circle,hard,572,7,43
10,1,-30,0,15,90,circle,hard,575,7,44
10,1,90,120,15,90,fleur,hard,577,7,45
10,1,-90,120,15,90,triangle,hard,580,7,46
10,1,90,85,15,90,fleur,hard,584,7,47
10,1,0,0,15,90,fleur,hard,586,7,48
10,2,-30,120,15,90,fleur,hard,1,8,0
10,2,30,180,15,90,fleur,hard,3,8,1
10,2,5,120,15,90,fleur,hard,4,8,2
10,2,-90,120,15,90,fleur,hard,5,8,3
10,2,-5,95,15,90,fleur,hard,8,8,4
10,2,5,95,15,90,triangle,hard,10,8,5
10,2,-90,85,15,90,cross,hard,12,8,6
10,2,-30,90,15,90,triangle,hard,23,8,7
10,2,-5,90,15,90,fleur,hard,30,8,8
10,2,-5,90,15,90,triangle,hard,35,8,9
10,2,-90,95,15,90,fleur,hard,40,8,10
10,2,0,85,15,90,triangle,hard,41,8,11
10,2,-90,180,15,90,triangle,hard,43,8,12
10,2,30,60,15,90,fleur,hard,47,8,13
10,2,90,85,15,90,cross,hard,55,8,14
10,2,-90,90,15,90,fleur,hard,67,8,15
10,2,-90,0,15,90,circle,hard,68,8,16
10,2,-30,95,15,90,triangle,hard,70,8,17
10,2,30,180,15,90,cross,hard,74,8,18
10,2,0,95,15,90,fleur,hard,78,8,19
10,2,-30,90,15,90,circle,hard,79,8,20
10,2,-30,90,15,90,fleur,hard,82,8,21
10,2,90,90,15,90,circle,hard,85,8,22
10,2,5,60,15,90,circle,hard,88,8,23
10,2,-5,0,15,90,circle,hard,93,8,24
10,2,30,85,15,90,cross,hard,95,8,25
10,2,30,90,15,90,triangle,hard,96,8,26
10,2,5,85,15,90,triangle,hard,101,8,27
10,2,5,85,15,90,fleur,hard,103,8,28
10,2,30,180,15,90,circle,hard,104,8,29
10,2,-90,0,15,90,cross,hard,105,8,30
10,2,90,85,15,90,circle,hard,106,8,31
10,2,0,60,15,90,cross,hard,107,8,32
10,2,-5,180,15,90,triangle,hard,110,8,33
10,2,30,85,15,90,circle,hard,112,8,34
10,2,-90,0,15,90,fleur,hard,116,8,35
10,2,90,90,15,90,fleur,hard,117,8,36
10,2,-5,85,15,90,triangle,hard,119,8,37
10,2,30,0,15,90,triangle,hard,122,8,38
10,2,-5,120,15,90,triangle,hard,123,8,39
10,2,-5,85,15,90,circle,hard,124,8,40
10,2,-30,0,15,90,triangle,hard,125,8,41
10,2,0,60,15,90,triangle,hard,128,8,42
10,2,-90,180,15,90,fleur,hard,130,8,43
10,2,0,85,15,90,cross,hard,131,8,44
10,2,30,90,15,90,fleur,hard,136,8,45
10,2,-30,85,15,90,cross,hard,138,8,46
10,2,90,120,15,90,cross,hard,149,8,47
10,2,-90,90,15,90,triangle,hard,153,8,48
10,2,-90,60,15,90,cross,hard,158,9,0
10,2,90,95,15,90,fleur,hard,159,9,1
10,2,-30,90,15,90,cross,hard,162,9,2
10,2,30,60,15,90,cross,hard,166,9,3
10,2,-5,95,15,90,circle,hard,168,9,4
10,2,30,60,15,90,circle,hard,170,9,5
10,2,0,95,15,90,triangle,hard,179,9,6
10,2,5,85,15,90,circle,hard,182,9,7
10,2,-30,85,15,90,fleur,hard,188,9,8
10,2,30,0,15,90,circle,hard,189,9,9
10,2,0,95,15,90,circle,hard,191,9,10
10,2,30,90,15,90,cross,hard,192,9,11
10,2,-5,60,15,90,cross,hard,194,9,12
10,2,-90,85,15,90,circle,hard,197,9,13
10,2,30,120,15,90,circle,hard,201,9,14
10,2,90,95,15,90,triangle,hard,204,9,15
10,2,-5,180,15,90,cross,hard,213,9,16
10,2,-5,120,15,90,circle,hard,215,9,17
10,2,30,95,15,90,cross,hard,218,9,18
10,2,5,0,15,90,fleur,hard,221,9,19
10,2,0,85,15,90,fleur,hard,225,9,20
10,2,5,85,15,90,cross,hard,227,9,21
10,2,-30,0,15,90,cross,hard,228,9,22
10,2,90,120,15,90,fleur,hard,230,9,23
10,2,-30,0,15,90,circle,hard,234,9,24
10,2,5,60,15,90,fleur,hard,245,9,25
10,2,-30,180,15,90,cross,hard,250,9,26
10,2,-5,120,15,90,cross,hard,255,9,27
10,2,0,95,15,90,cross,hard,256,9,28
10,2,-5,85,15,90,cross,hard,257,9,29
10,2,-90,95,15,90,cross,hard,260,9,30
10,2,90,60,15,90,cross,hard,263,9,31
10,2,5,180,15,90,cross,hard,264,9,32
10,2,30,85,15,90,fleur,hard,270,9,33
10,2,30,95,15,90,triangle,hard,275,9,34
10,2,-5,60,15,90,circle,hard,280,9,35
10,2,-30,120,15,90,cross,hard,283,9,36
10,2,-5,90,15,90,circle,hard,285,9,37
10,2,90,120,15,90,triangle,hard,287,9,38
10,2,-30,180,15,90,triangle,hard,288,9,39
10,2,90,0,15,90,fleur,hard,302,9,40
10,2,0,120,15,90,circle,hard,309,9,41
10,2,5,0,15,90,triangle,hard,310,9,42
10,2,-30,60,15,90,cross,hard,314,9,43
10,2,-5,95,15,90,cross,hard,318,9,44
10,2,0,90,15,90,triangle,hard,319,9,45
10,2,-5,60,15,90,triangle,hard,320,9,46
10,2,0,180,15,90,fleur,hard,321,9,47
10,2,90,90,15,90,cross,hard,322,9,48
10,2,0,90,15,90,cross,hard,326,10,0
10,2,5,90,15,90,fleur,hard,328,10,1
10,2,5,90,15,90,cross,hard,330,10,2
10,2,-30,60,15,90,fleur,hard,333,10,3
10,2,30,120,15,90,triangle,hard,334,10,4
10,2,0,0,15,90,fleur,hard,338,10,5
10,2,90,180,15,90,cross,hard,340,10,6
10,2,-30,95,15,90,fleur,hard,342,10,7
10,2,0,60,15,90,circle,hard,344,10,8
10,2,0,0,15,90,cross,hard,345,10,9
10,2,-90,90,15,90,circle,hard,347,10,10
10,2,-5,0,15,90,fleur,hard,348,10,11
10,2,30,85,15,90,triangle,hard,349,10,12
10,2,5,120,15,90,cross,hard,350,10,13
10,2,-90,180,15,90,cross,hard,352,10,14
10,2,90,120,15,90,circle,hard,353,10,15
10,2,30,120,15,90,fleur,hard,357,10,16
10,2,-90,60,15,90,circle,hard,358,10,17
10,2,0,120,15,90,triangle,hard,360,10,18
10,2,-30,85,15,90,triangle,hard,363,10,19
10,2,5,180,15,90,circle,hard,364,10,20
10,2,0,90,15,90,fleur,hard,371,10,21
10,2,-90,90,15,90,cross,hard,374,10,22
10,2,0,60,15,90,fleur,hard,375,10,23
10,2,-30,60,15,90,circle,hard,380,10,24
10,2,-5,180,15,90,fleur,hard,384,10,25
10,2,90,180,15,90,triangle,hard,388,10,26
10,2,-5,90,15,90,cross,hard,390,10,27
10,2,-5,120,15,90,fleur,hard,391,10,28
10,2,0,0,15,90,triangle,hard,393,10,29
10,2,90,95,15,90,cross,hard,394,10,30
10,2,-30,60,15,90,triangle,hard,395,10,31
10,2,-90,60,15,90,triangle,hard,398,10,32
10,2,0,90,15,90,circle,hard,407,10,33
10,2,30,0,15,90,cross,hard,410,10,34
10,2,90,60,15,90,circle,hard,411,10,35
10,2,5,95,15,90,circle,hard,414,10,36
10,2,5,0,15,90,cross,hard,415,10,37
10,2,90,180,15,90,circle,hard,419,10,38
10,2,-30,120,15,90,circle,hard,429,10,39
10,2,5,120,15,90,circle,hard,432,10,40
10,2,-90,95,15,90,circle,hard,433,10,41
10,2,90,180,15,90,fleur,hard,437,10,42
10,2,5,0,15,90,circle,hard,438,10,43
10,2,30,60,15,90,triangle,hard,442,10,44
10,2,-90,85,15,90,fleur,hard,446,10,45
10,2,90,60,15,90,triangle,hard,448,10,46
10,2,-30,95,15,90,cross,hard,456,10,47
10,2,-90,120,15,90,cross,hard,459,10,48
10,2,-5,180,15,90,circle,hard,463,11,0
10,2,0,180,15,90,circle,hard,466,11,1
10,2,-5,95,15,90,triangle,hard,467,11,2
10,2,90,0,15,90,cross,hard,471,11,3
10,2,-90,120,15,90,circle,hard,473,11,4
10,2,-30,180,15,90,fleur,hard,474,11,5
10,2,-90,120,15,90,triangle,hard,477,11,6
10,2,90,60,15,90,fleur,hard,485,11,7
10,2,5,90,15,90,circle,hard,487,11,8
10,2,30,180,15,90,triangle,hard,492,11,9
10,2,5,60,15,90,cross,hard,493,11,10
10,2,90,85,15,90,triangle,hard,496,11,11
10,2,90,0,15,90,circle,hard,497,11,12
10,2,0,180,15,90,cross,hard,499,11,13
10,2,30,95,15,90,fleur,hard,502,11,14
10,2,-90,95,15,90,triangle,hard,505,11,15
10,2,-30,180,15,90,circle,hard,508,11,16
10,2,-5,0,15,90,triangle,hard,513,11,17
10,2,0,0,15,90,circle,hard,516,11,18
10,2,30,120,15,90,cross,hard,518,11,19
10,2,0,180,15,90,triangle,hard,519,11,20
10,2,-30,95,15,90,circle,hard,521,11,21
10,2,-30,85,15,90,circle,hard,522,11,22
10,2,5,180,15,90,triangle,hard,523,11,23
10,2,5,60,15,90,triangle,hard,525,11,24
10,2,-5,60,15,90,fleur,hard,526,11,25
10,2,0,85,15,90,circle,hard,527,11,26
10,2,5,90,15,90,triangle,hard,531,11,27
10,2,5,95,15,90,fleur,hard,533,11,28
10,2,90,90,15,90,triangle,hard,537,11,29
10,2,30,90,15,90,circle,hard,541,11,30
10,2,90,0,15,90,triangle,hard,542,11,31
10,2,0,120,15,90,cross,hard,544,11,32
10,2,-90,85,15,90,triangle,hard,545,11,33
10,2,30,0,15,90,fleur,hard,550,11,34
10,2,90,95,15,90,circle,hard,551,11,35
10,2,30,95,15,90,circle,hard,554,11,36
10,2,-90,180,15,90,circle,hard,561,11,37
10,2,-90,0,15,90,triangle,hard,562,11,38
10,2,-5,0,15,90,cross,hard,567,11,39
10,2,0,120,15,90,fleur,hard,568,11,40
10,2,-5,85,15,90,fleur,hard,571,11,41
10,2,5,180,15,90,fleur,hard,573,11,42
10,2,-90,60,15,90,fleur,hard,574,11,43
10,2,5,95,15,90,cross,hard,576,11,44
10,2,-30,120,15,90,triangle,hard,581,11,45
10,2,90,85,15,90,fleur,hard,582,11,46
10,2,5,120,15,90,triangle,hard,583,11,47
10,2,-30,0,15,90,fleur,hard,587,11,48
11,0,-90,30,15,90,cross,even,2,0,0
11,0,0,150,15,90,cross,even,3,0,1
11,0,90,150,15,90,circle,even,4,0,2
11,0,-60,90,15,90,fleur,even,6,0,3
11,0,-90,180,15,90,triangle,even,7,0,4
11,0,-60,0,15,90,circle,even,10,0,5
11,0,-30,120,15,90,circle,even,12,0,6
11,0,0,150,15,90,fleur,even,18,0,7
11,0,0,90,15,90,circle,even,20,0,8
11,0,0,0,15,90,cross,even,23,0,9
11,0,-30,180,15,90,circle,even,28,0,10
11,0,90,30,15,90,circle,even,31,0,11
11,0,-90,0,15,90,triangle,even,32,0,12
11,0,30,30,15,90,circle,even,34,0,13
11,0,90,90,15,90,triangle,even,35,0,14
11,0,0,60,15,90,cross,even,36,0,15
11,0,-90,90,15,90,triangle,even,38,0,16
11,0,-60,180,15,90,circle,even,45,0,17
11,0,30,180,15,90,circle,even,49,0,18
11,0,-60,30,15,90,circle,even,50,0,19
11,0,-30,0,15,90,triangle,even,51,0,20
11,0,0,120,15,90,triangle,even,54,0,21
11,0,0,60,15,90,circle,even,56,0,22
11,0,-90,60,15,90,cross,even,62,0,23
11,0,-30,90,15,90,fleur,even,64,0,24
11,0,-30,60,15,90,circle,even,65,0,25
11,0,60,150,15,90,triangle,even,71,0,26
11,0,90,90,15,90,fleur,even,75,0,27
11,0,-30,150,15,90,cross,even,77,0,28
11,0,30,120,15,90,triangle,even,80,0,29
11,0,-90,120,15,90,fleur,even,81,0,30
11,0,60,60,15,90,triangle,even,82,0,31
11,0,-60,90,15,90,triangle,even,84,0,32
11,0,-60,0,15,90,cross,even,88,0,33
11,0,-90,150,15,90,fleur,even,91,0,34
11,0,-90,150,15,90,circle,even,92,0,35
11,0,-60,180,15,90,triangle,even,94,0,36
11,0,0,180,15,90,cross,even,100,0,37
11,0,0,120,15,90,cross,even,102,0,38
11,0,90,60,15,90,fleur,even,104,0,39
11,0,-60,150,15,90,cross,even,109,0,40
11,0,-90,120,15,90,cross,even,110,0,41
11,0,90,180,15,90,cross,even,111,0,42
11,0,90,120,15,90,fleur,even,114,0,43
11,0,-60,30,15,90,cross,even,124,0,44
11,0,60,120,15,90,fleur,even,134,0,45
11,0,-90,120,15,90,circle,even,147,0,46
11,0,-90,60,15,90,circle,even,148,0,47
11,0,0,60,15,90,fleur,even,151,0,48
11,0,-60,90,15,90,circle,even,155,1,0
11,0,90,120,15,90,triangle,even,157,1,1
11,0,90,30,15,90,cross,even,164,1,2
11,0,60,0,15,90,fleur,even,165,1,3
11,0,0,180,15,90,circle,even,166,1,4
11,0,90,150,15,90,cross,even,169,1,5
11,0,90,120,15,90,circle,even,173,1,6
11,0,-60,0,15,90,triangle,even,176,1,7
11,0,90,180,15,90,fleur,even,178,1,8
11,0,30,120,15,90,fleur,even,179,1,9
11,0,-60,0,15,90,fleur,even,181,1,10
11,0,-30,90,15,90,triangle,even,182,1,11
11,0,90,30,15,90,triangle,even,185,1,12
11,0,-30,90,15,90,circle,even,186,1,13
11,0,-30,30,15,90,triangle,even,195,1,14
11,0,90,90,15,90,cross,even,196,1,15
11,0,90,180,15,90,circle,even,201,1,16
11,0,60,60,15,90,cross,even,202,1,17
11,0,0,120,15,90,circle,even,204,1,18
11,0,30,90,15,90,triangle,even,205,1,19
11,0,-60,120,15,90,circle,even,206,1,20
11,0,60,150,15,90,circle,even,207,1,21
11,0,30,30,15,90,triangle,even,211,1,22
11,0,-30,150,15,90,triangle,even,216,1,23
11,0,0,30,15,90,fleur,even,218,1,24
11,0,60,90,15,90,fleur,even,220,1,25
11,0,90,60,15,90,triangle,even,221,1,26
11,0,-30,60,15,90,triangle,even,223,1,27
11,0,60,180,15,90,triangle,even,226,1,28
11,0,-60,150,15,90,circle,even,232,1,29
11,0,-30,150,15,90,circle,even,236,1,30
11,0,-30,0,15,90,fleur,even,237,1,31
11,0,60,180,15,90,cross,even,239,1,32
11,0,30,150,15,90,fleur,even,240,1,33
11,0,-30,180,15,90,cross,even,241,1,34
11,0,60,0,15,90,cross,even,242,1,35
11,0,90,0,15,90,fleur,even,244,1,36
11,0,-30,90,15,90,cross,even,246,1,37
11,0,-30,60,15,90,fleur,even,247,1,38
11,0,90,120,15,90,cross,even,254,1,39
11,0,-90,180,15,90,fleur,even,256,1,40
11,0,-60,150,15,90,triangle,even,259,1,41
11,0,-90,0,15,90,fleur,even,266,1,42
11,0,-30,120,15,90,triangle,even,268,1,43
11,0,30,0,15,90,triangle,even,277,1,44
11,0,90,0,15,90,triangle,even,279,1,45
11,0,60,60,15,90,circle,even,286,1,46
11,0,-90,30,15,90,fleur,even,287,1,47
11,0,90,0,15,90,circle,even,288,1,48
11,0,30,150,15,90,cross,even,291,2,0
11,0,60,180,15,90,fleur,even,292,2,1
11,0,0,90,15,90,cross,even,293,2,2
11,0,-60,60,15,90,circle,even,298,2,3
11,0,60,120,15,90,cross,even,304,2,4
11,0,-60,30,15,90,fleur,even,307,2,5
11,0,-30,120,15,90,fleur,even,316,2,6
11,0,0,30,15,90,triangle,even,317,2,7
11,0,-90,90,15,90,fleur,even,320,2,8
11,0,30,180,15,90,triangle,even,322,2,9
11,0,0,180,15,90,triangle,even,329,2,10
11,0,-60,180,15,90,cross,even,330,2,11
11,0,30,60,15,90,cross,even,331,2,12
11,0,-90,30,15,90,circle,even,333,2,13
11,0,0,0,15,90,circle,even,337,2,14
11,0,30,0,15,90,circle,even,338,2,15
11,0,30,60,15,90,triangle,even,339,2,16
11,0,0,90,15,90,triangle,even,344,2,17
11,0,-90,60,15,90,fleur,even,350,2,18
11,0,-90,90,15,90,cross,even,351,2,19
11,0,0,60,15,90,triangle,even,354,2,20
11,0,30,150,15,90,triangle,even,359,2,21
11,0,60,180,15,90,circle,even,362,2,22
11,0,-90,90,15,90,circle,even,364,2,23
11,0,60,60,15,90,fleur,even,365,2,24
11,0,-30,30,15,90,cross,even,366,2,25
11,0,-90,60,15,90,triangle,even,375,2,26
11,0,-60,30,15,90,triangle,even,381,2,27
11,0,60,150,15,90,fleur,even,385,2,28
11,0,0,150,15,90,circle,even,392,2,29
11,0,0,180,15,90,fleur,even,393,2,30
11,0,30,0,15,90,cross,even,396,2,31
11,0,30,120,15,90,circle,even,399,2,32
11,0,-60,60,15,90,triangle,even,406,2,33
11,0,-30,180,15,90,triangle,even,408,2,34
11,0,-30,30,15,90,circle,even,409,2,35
11,0,0,0,15,90,triangle,even,410,2,36
11,0,30,60,15,90,fleur,even,411,2,37
11,0,0,30,15,90,circle,even,412,2,38
11,0,-30,30,15,90,fleur,even,415,2,39
11,0,0,30,15,90,cross,even,416,2,40
11,0,-60,60,15,90,cross,even,417,2,41
11,0,90,90,15,90,circle,even,418,2,42
11,0,-90,180,15,90,cross,even,419,2,43
11,0,30,60,15,90,circle,even,423,2,44
11,0,-30,150,15,90,fleur,even,424,2,45
11,0,-60,120,15,90,triangle,even,434,2,46
11,0,60,0,15,90,triangle,even,437,2,47
11,0,-60,60,15,90,fleur,even,438,2,48
11,0,-60,90,15,90,cross,even,439,3,0
11,0,90,150,15,90,fleur,even,440,3,1
11,0,-90,0,15,90,cross,even,444,3,2
11,0,0,0,15,90,fleur,even,446,3,3
11,0,90,60,15,90,circle,even,457,3,4
11,0,90,0,15,90,cross,even,458,3,5
11,0,-90,180,15,90,circle,even,460,3,6
11,0,30,30,15,90,cross,even,462,3,7
11,0,-60,180,15,90,fleur,even,463,3,8
11,0,-30,60,15,90,cross,even,464,3,9
11,0,30,90,15,90,fleur,even,467,3,10
11,0,-90,150,15,90,triangle,even,468,3,11
11,0,30,30,15,90,fleur,even,474,3,12
11,0,60,30,15,90,triangle,even,476,3,13
11,0,-60,120,15,90,fleur,even,480,3,14
11,0,60,30,15,90,cross,even,484,3,15
